,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,A,B,GSM26878.CEL,GSM26883.CEL,GSM26887.CEL,GSM26903.CEL,GSM26910.CEL,GSM26888.CEL,GSM26889.CEL,GSM26892.CEL,GSM26898.CEL,GSM26906.CEL
207843_x_at,NA,NA,1.49651638159164,10.8844743793101,5.86170089384432,1.7300021938287e-05,0.00215533502937536,3.13108787162203,1.49651638159165,11.749821109289,10.2533047276973,12.1456337555672,11.3698729561248,11.5042355514734,11.8865604797869,11.8428028034927,10.0558934315313,10.063106189094,11.0622301614947,9.48687442090601,10.5984194354607
209191_at,NA,NA,-1.18850341508095,10.0942298903052,-5.85457828115673,1.75504496936676e-05,0.00215533502937536,3.11721444071231,-1.18850341508095,9.5675653817446,10.7560687968256,9.67621687043486,9.54853748108724,9.89800223087565,9.35123476429795,9.36383556202731,10.7501347395387,11.0561623161364,10.6919266036323,10.2844887928492,10.9976315319711
202431_s_at,NA,NA,-2.06463435421323,9.02107197102844,-5.85225959242342,1.76327782425416e-05,0.00215533502937536,3.11269659281087,-2.06463435421323,8.25491997492111,10.3195543291343,8.03127762362623,7.75405969357409,8.94241429522037,8.45106741150001,8.09578085068483,9.49835549940603,9.74893252533394,11.325478414901,9.96206930498409,11.0629359010466
222258_s_at,NA,NA,1.46358202673641,10.2850043037193,5.83320171953985,1.83247367709352e-05,0.00220378343755863,3.07553535220243,1.46358202673641,11.0088244138498,9.54524238711335,10.952863842002,11.4497385069985,10.78797385755,11.2892975925583,10.56424827014,9.60906856240379,9.48737254283229,10.1016743365778,9.82689075381578,8.70120573993711
213564_x_at,NA,NA,-1.90742221736087,11.9766813249974,-5.8291801447446,1.84742980827559e-05,0.00220378343755863,3.06768726710493,-1.90742221736086,11.0907448315852,12.9981670489461,10.7726988398748,11.5287990033398,10.3279994654709,11.2828773879842,11.5413494612563,12.7447016416421,12.6009556275097,13.4966260950069,13.0954979864489,13.0530538941228
219497_s_at,NA,NA,-1.60242160902588,6.82955419331802,-5.81634061190342,1.89602795552623e-05,0.00223295421016543,3.04261619122771,-1.60242160902588,6.27680319832606,7.87922480735194,6.10062020883312,6.29692102199034,6.20778735194256,6.22099284917311,6.55769455969115,7.04129431643144,8.03161470369158,8.79103158101251,8.05561727563504,7.47656615998912
204521_at,NA,NA,-1.48754444277903,6.46195625667615,-5.81090710468082,1.91698927243775e-05,0.00223295421016543,3.03199969879893,-1.48754444277903,5.88636835371157,7.3739127964906,5.83101818616377,5.6920872509948,5.75352408158435,6.06938174438316,6.08583050543177,7.33061870245955,6.42460491653959,8.1848792397348,7.57292447971875,7.35653664400032
209387_s_at,NA,NA,-1.9518833705093,9.27626220627227,-5.8030911459164,1.94756160201544e-05,0.00224218690948312,3.0167211015493,-1.9518833705093,8.70416762215947,10.6560509926688,8.55346563407116,8.47915649061873,9.63084502732742,8.17695904784118,8.68041191093884,9.81158615498113,11.4042868939581,10.9852170354781,10.9320799097398,10.1470849691868
209167_at,NA,NA,-1.80257323979715,8.54518144591105,-5.78415331139664,2.02374033041303e-05,0.00230310954154246,2.97966710649717,-1.80257323979716,7.93658700612594,9.73916024592309,7.74350266860027,7.51629531183265,8.44915158728599,7.77329640541031,8.20068905750045,9.22786565284868,9.54251432342195,9.67595107010702,9.38781782850114,10.8616523547367
209917_s_at,NA,NA,1.7419710406691,6.92623961666941,5.75746882166042,2.13633079643407e-05,0.00240361491085156,2.92737354577394,1.7419710406691,7.93594459499924,6.19397355433013,7.61295123423354,7.1976569714477,8.77668306834392,8.84976305460083,7.24266864637019,6.31610197343755,5.91929514588421,5.93192037754272,6.37880011666063,6.42375015812557
211954_s_at,NA,NA,-1.51228077047663,9.36823124460435,-5.74744345310703,2.1802826067599e-05,0.00242550315612694,2.90770204486439,-1.51228077047662,8.57706470634621,10.0893454768228,8.57876284778911,8.36944442773225,8.9398683170435,8.22800279554389,8.76924514362229,9.47251072819217,9.77919281347877,9.91681926537306,10.5828076202126,10.6953969568576
201030_x_at,NA,NA,-2.13708287080194,11.8140421273227,-5.7368666799166,2.22766323250862e-05,0.00245067707389642,2.8869339619059,-2.13708287080194,10.85678319946,12.9938660702619,10.5708904754237,11.2342917208881,10.0881939045036,10.9968372567307,11.3937026397539,12.6173436335148,12.2196769779072,13.6891778537856,13.1953179710359,13.2478139150662
202528_at,NA,NA,1.63264265855169,7.96961958631269,5.66803178274702,2.56309270322171e-05,0.00277687456257915,2.75140832058505,1.63264265855169,8.81534403060261,7.18270137205092,9.08886524811805,9.04525194975706,8.19321256290921,9.49606958556806,8.25332080666065,7.17457582434772,6.88323020337374,7.99913926470107,6.96133375227863,6.89522781555342
203636_at,NA,NA,-1.98175825696871,7.66323858615056,-5.65749495032107,2.61885608864936e-05,0.00277687456257915,2.73060750684941,-1.98175825696871,7.01267473307377,8.99443299004247,7.17792634587396,7.42560403640735,6.57094742674173,6.40397873128766,7.48491712505813,10.1183428310228,9.82227309022512,8.26629412024105,8.21177286211044,8.553482046613
205150_s_at,NA,NA,1.88979798251887,7.51000655985159,5.65025359150198,2.65790227256103e-05,0.00277687456257915,2.71630384324906,1.88979798251887,8.22722130332508,6.33742332080622,8.15404053121795,8.48348231392711,9.15439282933804,6.98430192896881,8.35988891317351,6.23452853987595,6.3363174783407,6.64037251083155,6.22229491692374,6.25360315805915
202862_at,NA,NA,1.94161277349067,8.03834833354575,5.65012831542182,2.65858302606955e-05,0.00277687456257915,2.71605632817914,1.94161277349067,9.12969404432778,7.18808127083711,10.1867532553618,8.72685066974872,8.0666072239942,9.91339825049359,8.75486082204063,7.40902296618194,6.98804677939183,7.38397857019069,6.99266660753242,7.16669143088867
218205_s_at,NA,NA,1.32503826754865,10.4557591096391,5.64905763205485,2.66440847838621e-05,0.00277687456257915,2.71394083424818,1.32503826754865,11.1243414029331,9.79930313538446,11.3450988088845,10.5318602322097,10.8387088401198,11.7316414269232,11.1743977065283,9.31343128295607,9.96415419883378,10.0539831840881,9.56839098923739,10.096556021807
219479_at,NA,NA,-1.53311275105858,6.97853942111718,-5.63006833475487,2.76993962638127e-05,0.00283556688959609,2.67639617705973,-1.53311275105858,6.21897970412184,7.75209245518041,6.30972285729106,6.15223208792403,5.94608954509646,6.4256857473163,6.26116828298134,8.08920040396398,7.07780805139771,7.18311070500771,8.13738948343832,8.27295363209434
209531_at,NA,NA,1.28079355955534,8.3459999995846,5.62864833593056,2.77800210373518e-05,0.00283556688959609,2.67358673531825,1.28079355955534,9.01103323111864,7.7302396715633,8.8987578606494,8.34837728741022,9.0699304408709,9.8279183308648,8.91018223579787,7.91931356338867,7.51975857061843,7.99744966777164,7.72130961681532,7.49336693922243
218159_at,NA,NA,1.1410610332026,9.87800499312202,5.58400759595592,3.04417842237161e-05,0.00307555209794911,2.58513228972632,1.1410610332026,10.5059708370807,9.36490980387815,10.5538996601249,10.9950532951154,10.183527655133,10.7718723527854,10.0255012222451,9.30564569482956,9.24467467230182,9.39462415646608,9.5865778660757,9.29302662971756
209163_at,NA,NA,1.83852154984356,10.1612497429615,5.57547857545753,3.09795071101679e-05,0.00309826363533103,2.56820295327539,1.83852154984357,11.0875970318982,9.24907548205459,12.0968498414116,11.1978642617276,10.8071032149689,10.2892953484816,11.0468724929011,8.69756877790542,8.91524619916986,9.8224687127772,9.73242605568571,9.07766766473474
210830_s_at,NA,NA,1.61338638400974,9.49873114624321,5.56470820675649,3.16725354512341e-05,0.00313589773502669,2.54681138979662,1.61338638400974,10.4844846912459,8.87109830723618,10.2479980767708,9.99515582194594,10.5177521630283,11.158205581886,10.5033118125987,8.90420521692497,9.51984425349312,8.99297710562815,7.84859774818485,9.08986721194984
219795_at,NA,NA,-3.98634237422675,6.24657858334627,-5.55528828762051,3.22917431355735e-05,0.00315239162709763,2.52808983716518,-3.98634237422675,4.83692753371533,8.82326990794209,4.82594033476658,4.76591614263475,4.77324985379792,4.72157991355354,5.09795142382386,6.4161375806094,10.1366589597617,6.6696574991207,9.60975359393388,11.2841419062847
209258_s_at,NA,NA,-1.11048072765676,7.04355150772403,-5.55252247955492,3.24759060664538e-05,0.00315239162709763,2.52259079692588,-1.11048072765677,6.37415869058916,7.48463941824593,6.69385605913371,6.59248513865747,6.20520197608332,5.90368512912714,6.47556514994418,7.04597657642974,7.56570857365005,7.45967625316012,7.7063826202891,7.64545306770062
208925_at,NA,NA,-1.30968779294069,7.96046647332385,-5.52211592314102,3.45732545386915e-05,0.0033233960503649,2.46207161476014,-1.30968779294069,7.40275034281531,8.712438135756,7.28248914606954,7.02298964880023,7.90816661900209,7.33298862016037,7.46711768004432,8.55804882111375,8.95729825740721,8.15906910259797,9.21633802017,8.67143647749106
215416_s_at,NA,NA,-1.42543807192219,8.77108190932719,-5.50744354331577,3.56346688589995e-05,0.00337031894485809,2.4328267934709,-1.42543807192219,8.12523913382749,9.55067720574968,8.22073478519141,8.14432107022096,8.35022409958489,7.96098842945566,7.94992728468455,8.71156978274665,9.83543163544342,10.3715959352967,9.59112087874185,9.24366779651984
213134_x_at,NA,NA,-1.4332805073506,9.65030589046951,-5.50598228915753,3.57421966680233e-05,0.00337031894485809,2.42991275208516,-1.4332805073506,9.16872361068257,10.6020041180332,9.13776597153603,9.06607315813381,9.9105801115632,9.05356085574391,8.67563795643593,10.4986496877672,11.1359376249439,10.4207800478287,10.7417809570452,10.2128722725808
201719_s_at,NA,NA,-1.08525036988436,8.56919184165201,-5.49368366300706,3.666053317315e-05,0.00342138778970306,2.40537612560939,-1.08525036988436,8.01960877734682,9.10485914723118,8.20241368707068,8.178835904117,7.7640598865987,7.75453064718015,8.19820376176756,9.04718145540904,8.69262280732772,9.30542102348111,8.86742211777789,9.61164833216015
218067_s_at,NA,NA,-1.15781643479291,9.26152341914159,-5.48954623356595,3.69749008684201e-05,0.00342138778970306,2.39711739621792,-1.1578164347929,8.65057900428994,9.80839543908285,8.62933849458777,8.59612683163824,8.89657720605141,8.84323755672578,8.28761493244652,9.15625397300476,10.1544274730605,9.55311664363617,10.0290765048329,10.14910260088
202158_s_at,NA,NA,-1.21017417999544,6.55886420806762,-5.47957258697443,3.77441598078552e-05,0.00346023079868124,2.37720018093933,-1.21017417999544,6.00475609958971,7.21493027958515,6.20995211663559,5.85508778797241,6.08448530871377,5.98181489294237,5.89244039168443,7.00847633183887,7.5783954079097,7.70189934392528,6.60594136502497,7.17993894922695
213906_at,NA,NA,-2.26700813209021,7.74512785302754,-5.46140721817524,3.91878008362661e-05,0.00352730145329015,2.34089236298465,-2.26700813209021,6.5040443806864,8.77105251277661,7.24162376936391,5.47648687210288,6.2831780054271,7.07822054288572,6.44071271365238,8.70215630822124,7.71059274123749,9.79875924083787,8.35826041281063,9.28549386077582
202647_s_at,NA,NA,-1.52404429005951,7.6117686153626,-5.4614013042846,3.91882799577736e-05,0.00352730145329015,2.3408805359872,-1.52404429005951,6.81122752131618,8.33527181137569,6.61737853505193,6.72118747969757,7.61228855320079,6.77941424306555,6.32586879556505,8.0316713743942,7.80781290742049,8.30097149614034,8.50159592931996,9.03430734960345
204014_at,NA,NA,2.65235316278235,6.93751633860835,5.44872908643292,4.02288967140862e-05,0.00354253577403974,2.31552783058823,2.65235316278235,8.01306011376276,5.3607069509804,6.9214822555037,8.90359526497751,8.02799680779923,7.47886035169441,8.73336588883893,5.23953432747644,5.18797079393017,5.22803463683527,5.27876587067508,5.86922912598505
212636_at,NA,NA,-1.38746526976041,9.32020055687522,-5.44621077445463,4.04390563432689e-05,0.00354253577403974,2.31048719827854,-1.38746526976041,8.65629965955772,10.0437649293181,8.94662572877841,8.51702638406632,8.52565079043403,8.94818284860794,8.34401254590191,10.7565548976898,10.3695945512584,9.51778231332947,9.47277499342066,10.1021178908923
204981_at,NA,NA,1.28790929453401,9.01990247848929,5.44566024104479,4.04851499124375e-05,0.00354253577403974,2.30938515092384,1.28790929453402,9.63664467343946,8.34873537890545,9.33128515981176,9.4658485092206,9.47839675133851,9.72400338004973,10.1836895667767,8.60730827982091,7.96109231353978,7.97733661450607,8.80234632364274,8.39559336301773
209648_x_at,NA,NA,-1.29616212157946,7.37565484576951,-5.4394041767809,4.10127504557056e-05,0.00354253577403974,2.29685925494496,-1.29616212157945,6.66905328036571,7.96521540194517,6.78390195118155,6.61962837528441,6.92113984261836,6.57066637114229,6.44992986160195,7.81349364780098,8.39186309452139,7.88433419038704,7.7185552130531,8.01783086396332
209308_s_at,NA,NA,-1.03820677220626,7.90701115461731,-5.43783123424901,4.11465118689598e-05,0.00354253577403974,2.2937091499709,-1.03820677220626,7.36578708905372,8.40399386125998,7.31955534894403,7.41312253109952,7.622665356962,7.08536993341533,7.38822227484773,8.39693281000186,8.5907694909308,8.50734017985256,7.97255915475145,8.55236767076325
209539_at,NA,NA,-1.08941164872551,9.21281952410544,-5.41807172350383,4.28655512076286e-05,0.00364147745142209,2.25411124067188,-1.08941164872551,8.69463869189004,9.78405034061555,8.58686184689155,8.37036995613837,8.6924459846594,8.85361871541428,8.96989695634658,9.97325831214395,9.63544924290843,9.85000629162081,9.78433377189753,9.67720408450702
210886_x_at,NA,NA,1.37802865630342,8.37870440715729,5.41546590510456,4.30976984065744e-05,0.00364147745142209,2.24888563266032,1.37802865630342,9.13969601871433,7.76166736241091,8.94509470952126,8.81493994270659,9.81254727363132,9.61456914069723,8.51132902701526,8.02262883351064,7.66599477929578,7.33647525130817,8.02149254493895,7.76174540300101
205151_s_at,NA,NA,1.78744380994126,8.86886164182284,5.4121043225958,4.33990848669636e-05,0.00364147745142209,2.24214322008037,1.78744380994126,9.61795056249799,7.83050675255673,9.33793044079284,10.1819238199726,10.093268832924,8.69283009771738,9.7837996210831,7.86905765440605,7.87136069793307,7.90837790843574,7.73825788072472,7.76547962128406
213309_at,NA,NA,-1.21258260579167,8.01238134915967,-5.36712411420756,4.76467075779404e-05,0.00396428614898477,2.15179336501672,-1.21258260579166,7.43002524898569,8.64260785477735,7.46753904789704,7.55442815850243,7.16090511875585,7.79994310486493,7.1673108149082,8.86302059553852,8.59984111595406,8.96488662287494,7.98517701235775,8.80011392716149
210896_s_at,NA,NA,2.33757405636446,10.0493344141232,5.35881504066519,4.84769544869797e-05,0.00398552840377172,2.13507660759274,2.33757405636446,11.3635303523724,9.02595629600795,11.6319513451011,10.9849558767314,12.2676208396099,9.74316099993567,12.189962700484,9.34072702751888,8.32344245772207,9.27260755421631,8.89725879133324,9.29574564924925
210130_s_at,NA,NA,1.21300660271177,7.75143371346167,5.35653767738529,4.87070939154003e-05,0.00398552840377172,2.13049341173954,1.21300660271177,8.21753955330704,7.00453295059526,7.59629606105972,8.55885471837037,7.93124559724465,8.24509472315203,8.75620666670841,7.18330924265214,6.82944439816263,7.07543314265627,7.07970708354439,6.85477088596089
202690_s_at,NA,NA,-1.48112786116016,9.40514078907944,-5.34563439071948,4.98245742826388e-05,0.00404355008174104,2.1085419645681,-1.48112786116017,8.68543608785626,10.1665639490164,9.07123185395276,8.87930534997335,9.25419992711632,8.383846603435,7.83859670480389,9.85417251028805,10.0109443558886,10.3289750004758,10.1584649618248,10.4802629166049
218922_s_at,NA,NA,1.14343821458986,7.23153453263961,5.32093074502532,5.24549112672143e-05,0.00422240712566414,2.0587542248171,1.14343821458986,7.76077974437336,6.6173415297835,8.43789463186427,7.34344291677181,7.62468752642979,7.97323071114295,7.42464293565797,6.54390006091207,6.54704669663099,6.5609069378275,6.83061866578659,6.60423528776034
205260_s_at,NA,NA,-1.31472618597332,7.11364792550376,-5.30999535074898,5.36643891975729e-05,0.0042849283664933,2.03669203800314,-1.31472618597332,6.50665287564527,7.82137906161859,6.46620620277283,6.41329132503926,6.33949536918986,7.44260099389988,5.87167048732452,8.0604344281059,7.73733905609896,7.9658353284268,7.35710680866911,7.98617968679219
221024_s_at,NA,NA,2.89871492863657,10.0910718660701,5.30386624047935,5.43547645682278e-05,0.00430533219192019,2.02432040758068,2.89871492863657,11.1522034304344,8.25348850179786,10.7888706723231,10.4031339216256,11.2479132769678,11.6712200870309,11.6498791942247,9.14670921613356,8.00134339667673,7.70771005727637,8.58036589903055,7.83131393987207
204709_s_at,NA,NA,-1.17557484978705,5.2373283536948,-5.29671521353676,5.5171783074784e-05,0.00433536368431298,2.00988048354449,-1.17557484978705,4.67780109023172,5.85337594001877,4.78759515155864,4.25129695169724,5.14307105070852,4.27828193460326,4.92876036259092,5.94757491582256,5.821786041482,5.89982460686013,6.23333118564435,5.36436295028481
210241_s_at,NA,NA,1.33676112866625,7.54049547507751,5.27896575843209,5.72546093264644e-05,0.0044636054089868,1.9740136447195,1.33676112866625,8.2810878918826,6.94432676321635,8.14306853357028,8.16769973128084,9.14358878273682,8.48548794372701,7.46559446809807,7.09427347617099,6.9423390271754,6.79200074662176,7.10150575640983,6.79151480970378
214723_x_at,NA,NA,-1.26336798263912,5.32890036251113,-5.26021732922238,5.95424411465753e-05,0.0045825798117815,1.93608857106147,-1.26336798263912,4.74680283003035,6.01017081266947,4.57801417530899,4.93550910815748,4.80247031851779,4.84554209598314,4.57247845218433,5.61012100955072,6.44845951719532,6.5927829340683,5.6349176817238,5.76457292080919
208855_s_at,NA,NA,-0.916439018590935,11.9056415738412,-5.25521733630095,6.01682791778588e-05,0.0045825798117815,1.92596755823222,-0.916439018590935,11.3279581095495,12.2443971281404,11.5603179962846,11.3642132197926,11.3984956539421,11.0333701978025,11.2833934799255,12.0204307034363,12.4439644730206,12.0526603536774,12.3144899940704,12.3904401164973
216598_s_at,NA,NA,-1.96663489539888,9.0023392596883,-5.25520991758279,6.01692127594784e-05,0.0045825798117815,1.92595253909429,-1.96663489539888,8.21063080530258,10.1772657007015,8.20958203639499,8.48089773288774,8.48812863963515,7.84892945218406,8.02561616541095,10.8890272041109,10.6553029188702,10.3616772537403,8.7421658396953,10.2381552870906
