;Symbol;GSM26878.CEL;GSM26883.CEL;GSM26887.CEL;GSM26903.CEL;GSM26910.CEL;GSM26888.CEL;GSM26889.CEL;GSM26892.CEL;GSM26898.CEL;GSM26906.CEL;GSM26879.CEL;GSM26896.CEL;GSM26897.CEL;GSM26907.CEL;GSM26911.CEL
214948_s_at;TMF1;9,51053398045891;8,99183418668903;10,4330188002312;10,1469465461076;10,7181902884885;10,1835117676808;9,74550951494335;9,97102718114705;10,8792326539312;9,9533387618945;10,2354340661425;9,89568316930828;10,3881620199621;11,4725154920813;9,54872748536874
214953_s_at;APP;10,1557334172094;11,241932943879;9,95901765266826;10,5900664934539;9,95171147445366;9,79719534337369;10,2829423217778;8,74108734589195;10,1730802917537;9,95901765266826;8,76745852705841;9,46586746635362;9,55046153732602;8,62436617900436;10,5113775844323
214960_at;API5;7,43632822214196;8,35612302449701;7,56037327021199;7,46688534126289;7,51984408162578;7,49211294970674;7,11739791769136;7,19530094747652;7,80838202181461;7,68308434471377;7,67126709453092;7,22014841068893;7,44031660797012;7,4925569699683;8,12118386395487
214965_at;SPATA2L;7,70589790214605;7,17053569487176;7,52447749151766;7,70589790214605;7,79931501203032;7,36185896396021;7,46651902708259;7,51418234718425;8,32084898418118;7,77906671122412;8,25392995529064;7,708289616654;7,99499965845485;7,70589790214605;7,51518516105469
214973_x_at;IGHD;8,21770214654594;8,63832073702553;8,08126952562959;8,02223824342359;7,80722196043676;7,94912121571977;7,92265770162988;8,08329220359663;7,74396858476449;8,52081730540014;8,3210842969969;7,91406683869853;7,84254541285765;7,82185279637986;9,36376392358863
214974_x_at;CXCL5;4,85152068615688;4,77361126188226;5,02476465550317;8,41913304817976;4,90838666084929;10,2494535159251;7,33901444121392;7,6268408073634;6,52772469301514;9,22733189938239;4,68942151162137;5,65621515542479;4,74331560195548;4,80171596032982;4,92124279310773
215000_s_at;FEZ2;10,7683062347416;10,3857752837692;11,6045920806704;10,6907169058858;11,0266891046586;11,2826601762456;11,3325473450067;11,0386385194783;10,6546107635845;11,1270382454097;11,0220980665172;11,2275375866173;11,3539294225972;11,072807475416;10,1625134900341
215001_s_at;GLUL;12,6438238089861;12,1148371816306;12,3229263470763;12,5382089658641;12,5043852549933;12,5819515649355;12,2354519810637;12,3398523811008;11,2041811219739;12,3546628191187;12,5696800142;12,438576463597;12,6064918833758;11,5906767953549;12,2956309321305
215004_s_at;SUGP1;7,25142335123485;7,60403555732322;7,69418377054928;7,16888369499799;7,1196634049208;7,41508104637011;7,27201689018351;7,27791900129397;7,79096517601586;7,70599400176204;7,71894134290796;7,51789126319617;7,36455459765891;6,93266777631331;7,13380267725152
215009_s_at;THAP9-AS1;7,55293649790927;7,96484608740128;7,09342722110137;7,91114042479242;6,90187239925797;7,22099324329276;8,55697000921735;7,64505604639094;8,3051641120022;8,03682517762758;7,3114975643296;7,46123053998947;8,27566190063122;7,56933419872905;6,25950381994165
215016_x_at;DST;9,27855270491604;8,80571903777471;8,87472902431342;9,93795281444666;9,18858335101594;9,48552302079913;9,08147020848912;9,16451534359688;10,661244300059;8,97081735915172;9,17762062983278;9,22727432109361;10,1035867846522;8,77439316201057;8,55110854444874
215017_s_at;FNBP1L;9,33308312905218;10,2894999154305;10,3781583230182;8,48437776758012;8,75832974544666;8,30961654772332;8,87529035912554;9,49310459596931;9,41691835581997;8,76833485606095;9,09730329837367;9,98789976209665;9,34869391193527;9,53070495884433;8,99926741312811
215023_s_at;PEX1;7,54378441883266;7,4664472175606;8,75136448563214;7,74940551765599;7,91012999622661;7,13265234035841;7,31499890714938;7,31444089325075;7,17407982164301;7,20108906900949;7,3148646082336;7,56236032954409;7,61759382169206;7,16706779482472;6,76107068292465
215030_at;GRSF1;7,04314689036801;6,29658516114481;7,40124897392471;7,24516186292149;6,70620185656649;7,23688859426639;7,40947522964672;7,25178498571738;7,58164044374165;6,86312250248041;6,7420266561227;7,62287912568299;7,52466047559802;7,49984515515363;7,74580062534006
215034_s_at;TM4SF1;8,93314777684084;8,69193427841449;10,029679315582;9,09850775233935;8,82268992820414;10,4345641186282;11,807911477249;11,6812504386938;11,4383072833405;10,6834542958676;8,20240103479585;9,58332861256259;8,93470247413699;8,30082877934312;9,02109644868583
215038_s_at;SETD2;6,77220742673997;6,02005838519731;6,56852977632611;6,99692210016565;6,39441036437175;6,64122573454012;6,39024013689124;7,16980384880847;6,78075415301866;6,9047163418767;6,83064214211148;6,82579154591375;7,12679921805784;6,58834429402185;6,50525825393409
215039_at;LINC01140;6,41029896255039;6,2478564375553;5,95946792412133;6,83829859212208;6,30517931411401;7,71994235631603;6,09372292725828;6,69476430743422;6,42538832047193;7,1897903079531;6,72832189143971;6,90443579646998;5,91397177447778;6,96311433272007;6,4098229852189
215044_s_at;STAM2;6,96261883401506;6,83483988401344;8,05916988624677;7,15168954999721;7,1330151627914;6,87245668663974;7,09574406353875;6,68287296616235;6,78232274458548;6,84886104969762;7,48160828203242;6,79636141123135;6,91941411735964;6,93137081949968;7,10803184441341
215049_x_at;CD163;9,6722887443828;10,3271889929414;10,0003015306268;11,363657026085;9,74791991202463;12,6470394351991;12,0280253807225;11,771693332168;10,4142854248477;11,6080152052547;10,7093532524638;10,76922211427;9,3983288918096;9,86461356906333;10,4618075568536
215051_x_at;AIF1;9,36628660935976;9,56866938127243;9,17445642405618;9,72821949455304;9,31085168068672;11,0411345147709;9,97463349476942;10,4811064413538;9,19457804991697;10,5411562557739;9,97692378201054;10,1788399930883;9,29406788995665;9,51156959167673;9,67290092125888
215071_s_at;HIST1H2AC;9,34755740841764;10,6639747825259;9,38033272177586;10,2798897701575;10,2649925753105;8,01327226278124;10,5867469966438;10,0235597702969;10,1262536702406;8,22941900667336;10,1401432477399;10,0037906050204;10,6625147322647;10,7072939536004;9,01059616408039
215073_s_at;NR2F2;5,58791075709377;4,64290256093123;6,21342052324034;4,8601174891838;4,98049812175028;5,60241220514369;5,61959293598458;5,35357974552615;5,37432634797804;4,76284343365692;5,82589760485403;5,60073527771523;5,89480394431578;6,77088091096657;4,69446959642278
215075_s_at;GRB2;10,2938225142796;9,46891670541523;9,13584101409396;9,27837281584;9,07244796731922;9,63759825051091;9,27125496394969;9,47732808349325;9,1309421400279;9,33340638468994;9,30120818417144;8,94401642892013;9,18500916277587;9,12683273621279;9,94025280176189
215076_s_at;COL3A1;13,5134451179361;13,49750691571;13,128258008398;13,3692875715485;13,4916762080879;13,7843318340292;13,4219348358316;13,2289940569403;13,0258837666548;13,1871965140877;13,5505857608418;12,6717668949587;13,7279592456045;13,5872138341251;13,3862276068478
215082_at;ELOVL5;6,97154210314424;6,63192251563371;6,90876857437048;7,85103151715039;7,19411994551723;6,8620424701766;6,77695413106772;6,86811993832874;7,19304585197047;7,37459304533082;7,06434069595174;7,00791663433178;6,81371320821808;7,0841286751425;7,4031377319346
215084_s_at;LRRC42;7,28002573182773;7,43830857716171;8,40165091242133;7,55283525633065;7,72251783190108;6,90222696839479;7,46247547771723;7,53800730276691;7,62924745386464;7,76980005295598;7,28908528531308;6,5719736536701;7,1837036525329;7,57073331964113;7,46790576912156
215088_s_at;SDHC;9,68553061770429;9,18045272687597;9,71087078012498;9,79815965379437;9,26595317780544;9,1427385818321;10,0632259556967;9,76532474013909;9,63048354396165;9,44535292248133;9,02364017129062;9,57669861890449;9,72506506313608;9,47816694334769;9,62445097908024
215089_s_at;RBM10;8,81914671882702;9,16107678534556;8,57288920859398;9,17124193845456;8,36875687706461;8,50306768046115;8,41497339601517;9,0573077744439;9,14957278621443;8,82820756946817;9,14881254947727;9,06332445662638;8,93893473592577;8,4208433589448;8,52734265729888
215090_x_at;LOC440434;8,35705086406683;8,53968417027167;9,29543321929534;8,44738016802379;8,60158290970645;8,8083928699808;8,23105515394622;8,42415440603652;9,01766113623929;8,09219630600305;8,25104939354241;8,71601017168396;8,4926553647531;8,11654835566007;9,17679695003156
215091_s_at;GTF3A;11,297683979229;10,9463317449719;12,1953511330108;11,2923664048482;11,7855796857383;11,6172418197549;11,5535182646402;12,0720972761544;11,7610255528855;11,8274797732334;12,1486227034514;11,322720415993;11,7855796857383;12,0693695192621;12,4548203932878
215092_s_at;NFAT5;7,25578662574685;7,07063074868724;6,72791441489324;7,84568768590577;7,0588942963109;7,62879753638028;7,71400190704136;7,35529224505372;7,3487100807214;8,13192701627974;7,43136976347069;7,57849791122161;7,72148053398042;6,82667636146317;6,97217852241948
215093_at;NSDHL;7,75258142248031;7,20622941775664;7,78304732693132;8,67082117656709;8,08862214897928;7,27045269315452;8,42156295131908;7,97623092451595;7,52707451972358;8,34821758439233;7,58102035050229;6,92727762601609;7,20267040225402;7,08847871585631;7,15208759010195
215096_s_at;ESD;10,1723797375811;9,97732176597982;9,03626250184851;9,81129193591412;9,61634555885803;10,6954188731208;11,1607364398805;10,1199588299665;9,95765212453312;10,3618515735332;10,483705667081;10,5306854996003;10,4780624817746;10,5926091590673;10,3642002549111
215101_s_at;CXCL5;4,64002639274979;4,75940003837826;4,7460868156775;4,97175410182982;4,90089132529023;5,91068258981142;4,76058543995514;4,76585349008711;4,90184806733559;5,16360765624189;4,65381248414744;4,66916451335816;4,61485650836269;4,64716342073211;4,79090005859503
215108_x_at;TOX3;7,43911075485639;8,95245055523384;7,37649850435294;4,53385268165903;4,63498785245365;4,45422624032567;5,15430018580091;7,03542758595694;6,81474758495565;4,73191418330847;7,80301302354627;6,93042925211439;9,83873155707213;7,98778149935052;9,33427883022362
215111_s_at;TSC22D1;11,770705422609;11,6542484290582;12,0330867113492;10,9393223408574;12,2950427644062;10,7917662896296;10,8859549853294;11,3502029413834;10,8758116617387;10,6203549017516;10,9633590319856;11,3805324464634;11,9282184823877;11,2821406077169;11,2061474223874
215116_s_at;DNM1;7,8601679097202;7,66335646704809;7,47044527280398;7,33163194002523;7,9253689418709;8,53873269614774;7,95502559380655;8,01265222032404;8,18133088269501;7,73654773041697;7,97447165239233;8,40059592214611;8,10202366072255;8,19427985280355;7,75025397135658
215118_s_at;IGH;5,44922907491664;5,44718650975377;5,09762563106826;5,81567284727385;5,44718650975377;5,4328382121336;5,24268046831619;5,52429854720451;5,28561165602869;6,66391869151103;5,57926541423772;5,89625605002657;5,54289888001932;5,28742523629707;5,58105038817035
215127_s_at;RBMS1;9,21616156687039;8,77085650689406;9,52434720794618;8,41613172609132;8,89910327353431;9,58023680767058;9,67359006583968;9,00602873085001;8,59863223282717;10,1043035706164;8,98019259753887;9,21134511039289;9,30344155241522;8,92744030825409;9,07082665216508
215129_at;PIK3C2G;6,98317343158067;6,64665281972984;6,55682855910664;6,18455645014463;7,05744765974047;6,21997367080775;6,24769314917568;6,41746823628019;6,33869009379442;6,19983145915205;6,04301920937411;6,66581218789643;6,04024084075382;6,29987480609956;6,36684173104195
215136_s_at;EXOSC8;6,99443170824649;7,53322409304758;8,04957178398407;6,26734587376156;6,7960721090151;7,63550793065234;7,77744097421912;8,23770965863244;8,70337576869357;7,94640422126021;7,9566104561041;7,44812793156778;7,12037204684266;8,11469789889125;7,82320317712045
215145_s_at;CNTNAP2;7,41760564737213;8,62248367994515;7,93049600760091;7,19138621704659;7,32747645195818;7,01752019824165;6,81117270776658;6,84028448388475;7,00510276274535;6,84617148451317;7,17776538452013;7,28348565069598;7,34633813271192;7,87557850726537;7,64425541801995
215146_s_at;TTC28;6,1948034327515;7,10776255042155;6,25036567189645;6,14772609495645;5,85560990313252;6,82790940640923;6,09694627293302;6,15381547730709;6,20426076808157;6,31754956118909;6,33039557128868;6,9816949579899;7,17694918159923;6,32988244552779;7,56324186999724
215148_s_at;APBA3;7,35394528263275;7,30983058068479;7,03055392656517;7,47109129752012;6,6425649274296;7,26599707004679;7,13873853411313;6,96121382814436;7,04909754825308;7,03174366399729;7,01447535739033;6,8118942686739;7,0074724996441;6,61725555356483;6,51574955011428
215165_x_at;UMPS;9,60638840383805;9,82757390767346;9,96496949608619;9,47716378996704;9,57070460646451;9,72805514807358;10,7395958137201;9,88032915470293;10,3551038910367;10,0484603344357;9,62594143958038;9,18864493127711;9,76215211177757;9,63684227753983;9,84153392431267
215171_s_at;TIMM17A;11,1095082971573;10,7317162907578;11,0629010940746;10,1694097894874;10,8579173820558;10,76302821539;10,780081473128;11,5966310593912;11,4167330019075;11,1657595844846;10,7185327415759;11,0215958874231;11,282650919613;11,0175428952996;11,1336474949474
215172_at;PTPN20;4,68760862401524;4,5573051670621;4,4428203984273;4,30253887328203;4,64905106215753;4,75940003837826;5,46802434825951;5,23546037612126;5,29786099310447;4,41075001850316;4,86549545359413;4,88939030452398;4,88141760512732;4,54951769986152;4,81868503355921
215177_s_at;ITGA6;8,77713176782028;8,68233633035168;9,81958304778534;8,53720513192689;9,65443368042737;8,77285659949861;8,26148363940702;8,54180804870821;10,4952711059222;7,78402717372858;7,99862463742625;8,6192848769148;8,41425159219777;8,94840824440844;9,95667073723233
215179_x_at;PGF;9,98317890991875;10,1306378794922;9,29367756009609;9,77179408183577;9,72684692112267;9,83184964001095;9,81635692386888;9,84905235887409;9,52578304721133;10,017271419691;10,0957232102895;10,1431180619947;10,3454270489562;9,87210919754205;9,5633911494657
215189_at;KRT86;7,12545515552589;7,42051331391884;7,41229291104199;7,00252220849527;7,37444034231234;7,10220907784085;7,41229291104199;7,41229291104199;7,65559185299071;7,44177543329127;7,46634347370509;7,68836684244267;8,41377197269476;6,95625018438228;7,01986885402567
215214_at;IGLC1;7,53293105535919;7,73496840775151;7,59203165076052;6,46584924091839;5,7768482189517;6,24924158593894;6,21988596931898;6,17269124450599;5,97419278991207;8,15733855086308;7,19617406751668;6,43774133479055;6,43409884590633;6,11257470604515;8,78829000118342
